Date,Stock,label,Predicted,prob_down,prob_up,Confidence,Return_1d
2026-03-20,ASIANPAINT,1,-1,0.6400522,0.35994783,0.6400522,0.004300046817818
2026-03-23,ASIANPAINT,1,-1,0.5921579,0.4078421,0.5921579,-0.0337523261418195
2026-03-24,ASIANPAINT,1,-1,0.62127674,0.3787233,0.62127674,0.0452552669543535
2026-03-25,ASIANPAINT,1,-1,0.5381367,0.4618633,0.5381367,0.0238578005587057
2026-03-27,ASIANPAINT,1,-1,0.6010816,0.39891842,0.6010816,-0.0276627830934925
2026-03-30,ASIANPAINT,1,-1,0.6888957,0.31110433,0.6888957,-0.0191174925427278
2026-04-01,ASIANPAINT,1,-1,0.6502195,0.3497805,0.6502195,0.0279882223456782
2026-04-02,ASIANPAINT,1,-1,0.6877153,0.31228474,0.6877153,-0.025518935925098
2026-04-06,ASIANPAINT,1,-1,0.6167911,0.38320887,0.6167911,0.0070539644205278
2026-04-07,ASIANPAINT,1,-1,0.6249478,0.37505218,0.6249478,0.0008697991582105
2026-04-08,ASIANPAINT,1,1,0.47136718,0.5286328,0.5286328,0.0440032720338816
2026-04-09,ASIANPAINT,1,-1,0.54928267,0.45071736,0.54928267,-0.0056080464577465
2026-04-10,ASIANPAINT,1,1,0.33777636,0.66222364,0.66222364,0.0401391653136167
2026-04-13,ASIANPAINT,1,1,0.32703465,0.67296535,0.67296535,-0.0035159270554501
2025-01-01,AXISBANK,-1,1,0.29841793,0.7015821,0.7015821,0.0066687138120578
2025-01-02,AXISBANK,-1,1,0.26684558,0.7331544,0.7331544,0.0138084229362285
2025-01-03,AXISBANK,-1,1,0.2206732,0.7793268,0.7793268,-0.0015644560619917
2025-01-06,AXISBANK,-1,1,0.40690684,0.59309316,0.59309316,-0.0198175387323658
2025-01-07,AXISBANK,-1,1,0.33645123,0.66354877,0.66354877,0.0038556128757409
2025-01-08,AXISBANK,-1,1,0.30738842,0.6926116,0.6926116,0.0069788897112708
2025-01-09,AXISBANK,-1,1,0.4045046,0.5954954,0.5954954,-0.0122796335863356
2025-01-10,AXISBANK,-1,1,0.35988945,0.64011055,0.64011055,-0.01982583368439
2025-01-13,AXISBANK,-1,1,0.38620883,0.61379117,0.61379117,0.0082637817155728
2025-01-14,AXISBANK,-1,1,0.40667993,0.5933201,0.5933201,0.0022396159713553
2025-01-15,AXISBANK,-1,1,0.28320432,0.7167957,0.7167957,-0.0236296058870593
2025-01-16,AXISBANK,-1,1,0.33536905,0.66463095,0.66463095,0.0109076678387165
2025-01-20,AXISBANK,1,1,0.47935635,0.52064365,0.52064365,-0.0030270907050994
2025-01-21,AXISBANK,1,-1,0.51936245,0.48063758,0.51936245,-0.0180658458298391
2025-01-22,AXISBANK,1,1,0.45481342,0.5451866,0.5451866,-0.011234852838879
2025-01-23,AXISBANK,1,-1,0.5256499,0.4743501,0.5256499,-0.0085999840802356
